OBJECTID,Shape,radicado,fecha,hora,dia,periodo,clase,direccion,direccion_enc,cbml,tipo_geocod,gravedad,barrio,comuna,diseno,dia_nombre,mes,mes_nombre,longitud,latitud,x_origen_nacional,y_origen_nacional 
45392,"(4712908.314100001, 2251339.7689000014)",1581442,2017-05-10 00:00:00,07:30 PM,10,2017,Volcamiento,CR 80 CL 54,CR  080   054  000 00000,1114,Malla vial,HERIDO,Los Colores,Laureles Estadio,Interseccion,MIÉRCOLES,05,,-75.59560014,6.26824516,4712908.3141,2251339.7689
45393,"(4715756.506300001, 2245888.8354)",1581639,2017-05-09 00:00:00,11:48 AM,09,2017,Choque,CR 43 A CL 17,CR  043 A   017  000 00000,1404,Malla vial,SOLO DAÑOS,Castropol,El Poblado,Tramo de via,MARTES   ,05,,-75.56962688,6.21909172,4715756.5063,2245888.8354
45394,"(4714343.7322, 2254123.149100002)",1580924,2017-05-05 00:00:00,06:20 PM,05,2017,Choque,CR 79 A CL 95 A,CR  079 A   095 A  000 00000,0608,Malla vial,HERIDO,Picacho,Doce de Octubre,Interseccion,VIERNES  ,05,,-75.58275558,6.29347264,4714343.7322,2254123.1491
45395,"(4713866.670800001, 2252706.976500001)",1577252,2017-04-06 00:00:00,05:50 PM,06,2017,Choque,CR 80 CL 77 BB,CR  080   077 BB 000 00000,07140070003,Nomenclatura con Interior,HERIDO,Bello Horizonte,Robledo,Interseccion,JUEVES   ,04,,-75.58700262,6.2806483,4713866.6708,2252706.9765
45396,"(4714215.5293, 2253142.0111000016)",1572645,2017-02-28 00:00:00,08:30 PM,28,2017,Otro,CR 77 CL 80,CR  077   080  000 00000,0710,Malla vial aproximada: CR 77-81,HERIDO,López de Mesa,Robledo,Tramo de via,MARTES   ,02,,-75.5838701,6.28459685,4714215.5293,2253142.0111
45397,"(4714875.942900001, 2254593.2273999993)",1571915,2017-02-22 00:00:00,08:15 AM,22,2017,Choque,CL 99 B CR 76,CL  099 B   076  000 00000,0604,Malla vial cruce invertido,SOLO DAÑOS,Pedregal,Doce de Octubre,Tramo de via,MIÉRCOLES,02,,-75.57796788,6.29774621,4714875.9429,2254593.2274
45398,"(4713220.6384, 2245955.371100001)",1569979,2017-02-09 00:00:00,11:00 AM,09,2017,Choque,CR 70 CL 13,CR  070   013  000 00000,1506,Malla vial,SOLO DAÑOS,Parque Juan Pablo II,Guayabal,Tramo de via,JUEVES   ,02,,-75.5925388,6.21958128,4713220.6384,2245955.3711
45399,"(4718199.051, 2251026.3532000016)",1574321,2017-03-13 00:00:00,01:35 PM,13,2017,Choque,CR 36 CL 71,CR  036   071  000 00000,0308,Malla vial,HERIDO,Manrique Oriental,Manrique,Tramo de via,LUNES    ,03,,-75.54778516,6.26564619,4718199.051,2251026.3532
45400,"(4712605.439200001, 2250868.1714000013)",1571125,2017-02-17 00:00:00,06:30 AM,17,2017,Choque,CL 50 CR 81 A,CL  050   081 A  000 00000,1202,Malla vial,SOLO DAÑOS,Calasanz,La América,Interseccion,VIERNES  ,02,,-75.59831542,6.26396812,4712605.4392,2250868.1714
45401,"(4700903.936, 2246263.1574000046)",1565994,2017-01-06 00:00:00,07:30 PM,06,2017,Choque,CR 62 CL 18,CR  062   018  000 00000,,No Ubicada,SOLO DAÑOS,,,Tramo de via,VIERNES  ,01,,-75.70381587,6.22180566,4700903.936,2246263.1574
45402,"(4717970.320600001, 2251048.9306000024)",1575360,2017-03-23 00:00:00,01:00 AM,23,2017,Atropello,CR 39 CL 71,CR  039   071  000 00000,0308,Malla vial,HERIDO,Manrique Oriental,Manrique,Lote o Predio,JUEVES   ,03,,-75.54985274,6.26584026,4717970.3206,2251048.9306
45403,"(4714717.792200001, 2244786.4074000027)",1569734,2017-02-07 00:00:00,06:30 AM,07,2017,Choque,CR 50 CL 5,CR  050   005  000 00000,1507,Malla vial aproximada: CR 50-4,HERIDO,Campo Amor,Guayabal,Tramo de via,MARTES   ,02,,-75.57896209,6.20907932,4714717.7922,2244786.4074
45404,"(4715927.334000001, 2248620.3225000035)",1569354,2017-02-02 00:00:00,05:20 PM,02,2017,Choque,CL 44 CR 46,CL  044   046  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Tramo de via,JUEVES   ,02,,-75.56820376,6.24379383,4715927.334,2248620.3225
45405,"(4714755.758000001, 2242205.0857000016)",1567834,2017-01-23 00:00:00,11:30 AM,23,2017,Choque,CL 18 sur CR 43 A,CL S 018   043 A  000 00000,1423,Malla vial cruce invertido,SOLO DAÑOS,Santa María de los Ángeles,El Poblado,Tramo de via,LUNES    ,01,,-75.57850575,6.18574416,4714755.758,2242205.0857
45406,"(4714220.857300002, 2253732.7575000003)",1565590,2017-01-03 00:00:00,02:35 PM,03,2017,Choque,CR 79 A CL 92,CR  079 A   092  000 00000,0607,Malla vial,SOLO DAÑOS,Kennedy,Doce de Octubre,Tramo de via,MARTES   ,01,,-75.58384834,6.28993778,4714220.8573,2253732.7575
45407,"(4715334.417000001, 2248854.076000003)",1569755,2017-02-07 00:00:00,06:35 AM,07,2017,Choque,CL 44 CR 54,CL  044   054  000 00000,1007,Malla vial cruce invertido,HERIDO,Guayaquil,La Candelaria,Interseccion,MARTES   ,02,,-75.57357077,6.24588094,4715334.417,2248854.076
45408,"(4715779.7574000005, 2245994.249800002)",1569019,2017-02-02 00:00:00,01:00 PM,02,2017,Choque,CR 43 A CL 19,CR  043 A   019  000 00000,1404,Malla vial,SOLO DAÑOS,Castropol,El Poblado,Tramo de via,JUEVES   ,02,,-75.56942146,6.22004576,4715779.7574,2245994.2498
45409,"(4715508.6589, 2255003.909400001)",1568349,2017-01-28 00:00:00,07:45 AM,28,2017,Choque,CL 104 CR 74,CL  104   074  000 00000,0604,Malla vial,HERIDO,Pedregal,Doce de Octubre,Tramo de via,SÁBADO   ,01,,-75.57226935,6.30148727,4715508.6589,2255003.9094
45410,"(4717524.895200001, 2247885.3468000013)",1566517,2017-01-13 00:00:00,07:20 AM,13,2017,Choque,CL 45 CR 29,CL  045   029  000 00000,0907,Malla vial,HERIDO,Buenos Aires,Buenos Aires,Interseccion,VIERNES  ,01,,-75.55373833,6.23721931,4717524.8952,2247885.3468
45411,"(4712426.234800001, 2245580.9875000026)",1569256,2017-02-05 00:00:00,12:35 PM,05,2017,Atropello,CR 76 CL 5,CR  076   005  000 00000,1608,Malla vial,HERIDO,La Mota,Belén,Tramo de via,DOMINGO  ,02,,-75.59969871,6.21616139,4712426.2348,2245580.9875
45412,"(4717359.6094, 2249278.680200001)",1568443,2017-01-28 00:00:00,09:15 PM,28,2017,Choque,CL 58 CR 37,CL  058   037  000 00000,1017,Malla vial,SOLO DAÑOS,Los Ángeles,La Candelaria,Tramo de via,SÁBADO   ,01,,-75.55529269,6.24980892,4717359.6094,2249278.6802
45413,"(4714844.420000001, 2252268.7820999995)",1570354,2017-02-11 00:00:00,07:50 PM,11,2017,Choque,CR 69 CL 78 A,CR  069   078 A  000 00000,0519,Malla vial aproximada: CR 69-79,SOLO DAÑOS,El Progreso,Castilla,Tramo de via,SÁBADO   ,02,,-75.57814914,6.27673037,4714844.42,2252268.7821
45414,"(4715228.599100001, 2248876.6313000023)",1606891,2017-11-23 00:00:00,04:40 PM,23,2017,Otro,CR 55 CL 44,CR  055   044  000 00000,1007,Malla vial,HERIDO,Guayaquil,La Candelaria,Lote o Predio,JUEVES   ,11,,-75.57452778,6.24608017,4715228.5991,2248876.6313
45415,"(4715140.721100001, 2248410.7594000027)",1609267,2017-12-08 00:00:00,02:00 PM,08,2017,Choque,CR 55 CL 40 A,CR  055   040 A  000 00000,1011,Malla vial,HERIDO,Calle Nueva,La Candelaria,Tramo de via,VIERNES  ,12,,-75.57530112,6.2418645,4715140.7211,2248410.7594
45416,"(4716232.430700001, 2251774.9474)",1611865,2017-12-29 00:00:00,11:00 PM,29,2017,Choque,CL 77 CR 53,CL  077   053  000 00000,0405,Malla vial,SOLO DAÑOS,Moravia,Aranjuez,Interseccion,VIERNES  ,12,,-75.56558657,6.27232737,4716232.4307,2251774.9474
45417,"(4715523.8783, 2252885.5405)",1608750,2017-12-08 00:00:00,11:20 AM,08,2017,Choque,CR 64 C CL 91 C,CR  064 C   091 C  000 00000,0514,Malla vial aproximada: CR 65-91,HERIDO,Alfonso López,Castilla,Tramo de via,VIERNES  ,12,,-75.57203761,6.28233648,4715523.8783,2252885.5405
45418,"(4700903.936, 2246263.1574000046)",1603339,2017-10-25 00:00:00,03:00 PM,25,2017,Choque,CR 999 CL 999,CR  999   999  000 00000,,No Ubicada,SOLO DAÑOS,,,Tramo de via,MIÉRCOLES,10,,-75.70381587,6.22180566,4700903.936,2246263.1574
45419,"(4700903.936, 2246263.1574000046)",1605308,2017-11-10 00:00:00,10:40 AM,10,2017,Choque,Tramo 7 Kilometro 5,,,No Ubicada,SOLO DAÑOS,,,Lote o Predio,VIERNES  ,11,,-75.70381587,6.22180566,4700903.936,2246263.1574
45420,"(4717653.781300001, 2251988.8128999993)",1578320,2017-04-12 00:00:00,09:00 PM,12,2017,Choque,CR 44 CL 82,CR  044   082  000 00000,0303,Malla vial,SOLO DAÑOS,Campo Valdés No. 2,Manrique,Ciclo Ruta,MIÉRCOLES,04,,-75.55275401,6.27432364,4717653.7813,2251988.8129
45421,"(4711307.0309, 2248968.025600001)",1610379,2017-12-20 00:00:00,10:30 AM,20,2017,Caida Ocupante,CR 87 CL 37,CR  087   037  000 00000,1210,Malla vial,HERIDO,Barrio Cristóbal,La América,Lote o Predio,MIÉRCOLES,12,,-75.60996072,6.24673178,4711307.0309,2248968.0256
45422,"(4719644.5245, 2247045.085000001)",1608192,2017-12-01 00:00:00,09:20 AM,01,2017,Choque,CL 48 CR 4,CL  048   004  000 00000,0902,Malla vial,SOLO DAÑOS,Barrio de Jesús,Buenos Aires,Tramo de via,VIERNES  ,12,,-75.53455194,6.22971505,4719644.5245,2247045.085
45423,"(4712329.808200001, 2247050.0124000013)",1586094,2017-06-13 00:00:00,04:00 PM,13,2017,Choque,CR 80 CL 28,CR  080   028  000 00000,1614,Malla vial,SOLO DAÑOS,La Palma,Belén,Tramo de via,MARTES   ,06,,-75.60063515,6.2294378,4712329.8082,2247050.0124
45424,"(4714941.994800001, 2247105.783300001)",1609673,2017-12-15 00:00:00,01:50 PM,15,2017,Choque,CR 52 CL 29 B,CR  052   029 B  000 00000,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Paso Elevado,VIERNES  ,12,,-75.57703886,6.23005787,4714941.9948,2247105.7833
45425,"(4712614.982600002, 2244158.7084000017)",1582394,2017-05-16 00:00:00,03:40 PM,16,2017,Choque,CL 9 Sur CR 79 C,CL S 009   079 C  000 00000,1609,Malla vial aproximada: CL S 9-79A,SOLO DAÑOS,La Hondonada,Belén,Tramo de via,MARTES   ,05,,-75.59793054,6.20331165,4712614.9826,2244158.7084
45426,"(4715231.5942, 2247306.3210000023)",1604109,2017-10-28 00:00:00,07:00 PM,28,2017,Choque,CR 50 CL 30,CR  050   030  000 00000,1012,Malla vial,SOLO DAÑOS,Perpetuo Socorro,La Candelaria,Tramo de via,SÁBADO   ,10,,-75.5744314,6.23188365,4715231.5942,2247306.321
45427,"(4713484.912400002, 2248161.8567000013)",1610633,2017-12-22 00:00:00,07:40 AM,22,2017,Choque,TV 39 B CR 70,TV  039 B   070  000 00000,1106,Malla vial,HERIDO,U.P.B.,Laureles Estadio,Tramo de via,VIERNES  ,12,,-75.59024923,6.23954086,4713484.9124,2248161.8567
45428,"(4716730.585100001, 2255853.255999999)",1577605,2017-04-08 00:00:00,06:33 AM,08,2017,Choque,CR 64 C CL 114 C,CR  064 C   114 C  000 00000,0502,Malla vial aproximada: CR 64C-114,HERIDO,Las Brisas,Castilla,Tramo de via,SÁBADO   ,04,,-75.56126635,6.30922035,4716730.5851,2255853.256
45429,"(4714887.316900001, 2248989.7025000025)",1603055,2017-10-23 00:00:00,11:40 AM,23,2017,Choque,CL 44 CR 59,CL  044   059  000 00000,1008,Malla vial,SOLO DAÑOS,Corazón de Jesús,La Candelaria,Tramo de via,LUNES    ,10,,-75.57761609,6.24708731,4714887.3169,2248989.7025
45430,"(4718419.9198, 2247881.2908000033)",1600088,2017-09-29 00:00:00,11:30 PM,29,2017,Choque,CL 49 CR 18,CL  049   018  000 00000,0905,Malla vial,HERIDO,Alejandro Echavarría,Buenos Aires,Tramo de via,VIERNES  ,09,,-75.54565204,6.23722179,4718419.9198,2247881.2908
45431,"(4700903.936, 2246263.1574000046)",1608217,2017-12-03 00:00:00,12:40 PM,03,2017,Choque,CR 63 CL 41 Sur,CR  063  S 041  000 00000,,No Ubicada,SOLO DAÑOS,,,Tramo de via,DOMINGO  ,12,,-75.70381587,6.22180566,4700903.936,2246263.1574
45432,"(4715562.667300001, 2248760.7957999986)",1604767,2017-11-05 00:00:00,09:45 PM,05,2017,Choque,CL 44 CR 53,CL  044   053  000 00000,1007,Malla vial aproximada: CL 44-52,SOLO DAÑOS,Guayaquil,La Candelaria,Tramo de via,DOMINGO  ,11,,-75.57150453,6.24504771,4715562.6673,2248760.7958
45433,"(4712022.2531, 2252769.0966)",1605668,2017-11-14 00:00:00,09:45 AM,14,2017,Otro,CL 64 D CR 94 A,CL  064 D   094 A  000 00000,0718,Malla vial,HERIDO,Cucaracho,Robledo,Lote o Predio,MARTES   ,11,,-75.6036696,6.28112721,4712022.2531,2252769.0966
45434,"(4714744.6287, 2245309.827200003)",1603859,2017-10-30 00:00:00,07:00 PM,30,2017,Otro,CR 50 CL 8,CR  050   008  000 00000,1507,Malla vial cruce invertido,HERIDO,Campo Amor,Guayabal,Lote o Predio,LUNES    ,10,,-75.5787427,6.21381256,4714744.6287,2245309.8272
45435,"(4700903.936, 2246263.1574000046)",1598049,2017-09-13 00:00:00,06:30 PM,13,2017,Choque,CL 75 B CR 63,CL  075 B   063  000 00000,,No Ubicada,SOLO DAÑOS,,,Interseccion,MIÉRCOLES,09,,-75.70381587,6.22180566,4700903.936,2246263.1574
45436,"(4714963.286000002, 2244622.9715)",1602041,2017-10-12 00:00:00,07:00 AM,12,2017,Choque,CR 48 CL 1,CR  048   001  000 00000,1421,Malla vial,SOLO DAÑOS,Patio Bonito,El Poblado,Tramo de via,JUEVES   ,10,,-75.57673716,6.20761256,4714963.286,2244622.9715
45437,"(4716293.742100001, 2253124.8199000023)",1593025,2017-08-05 00:00:00,12:10 PM,05,2017,Choque,CR 55 CL 92,CR  055   092  000 00000,0403,Malla vial,SOLO DAÑOS,Palermo,Aranjuez,Tramo de via,SÁBADO   ,08,,-75.56509237,6.28453391,4716293.7421,2253124.8199
45438,"(4713441.402200001, 2243804.082000004)",1593935,2017-08-14 00:00:00,01:40 PM,14,2017,Choque,CR 53 CL 9 Sur,CR  053  S 009  000 00000,1511,Malla vial aproximada: CR S 53-10,HERIDO,La Colina,Guayabal,Tramo de via,LUNES    ,08,,-75.59044933,6.20014221,4713441.4022,2243804.082
45439,"(4716990.878100001, 2250775.198300002)",1594091,2017-08-14 00:00:00,02:00 PM,14,2017,Choque,CL 67 CR 48 A,CL  067   048 A  000 00000,0409,Malla vial,SOLO DAÑOS,Manrique Central No. 1,Aranjuez,Tramo de via,LUNES    ,08,,-75.55868991,6.26332239,4716990.8781,2250775.1983
45440,"(4714582.876, 2243909.007500004)",1597378,2017-09-08 00:00:00,04:40 PM,08,2017,Choque,CR 49 CL 7 Sur,CR  049  S 007  000 00000,1510,Malla vial aproximada: CR S 50-6,HERIDO,Guayabal,Guayabal,Tramo de via,VIERNES  ,09,,-75.5801423,6.20114112,4714582.876,2243909.0075
45441,"(4717142.459600001, 2251580.1800000016)",1609763,2017-12-18 00:00:00,01:00 AM,18,2017,Choque,CR 48 A CL 77,CR  048 A   077  000 00000,0410,Malla vial,HERIDO,Campo Valdés No. 1,Aranjuez,Tramo de via,LUNES    ,12,,-75.55735584,6.27060673,4717142.4596,2251580.18
45442,"(4700903.936, 2246263.1574000046)",1595186,2017-08-22 00:00:00,06:15 AM,22,2017,Choque,CR 63 B CL 41 Sur,CR  063 B  S 041  000 00000,,No Ubicada,HERIDO,,,Tramo de via,MARTES   ,08,,-75.70381587,6.22180566,4700903.936,2246263.1574
45443,"(4714748.4922, 2249193.3455999997)",1611543,2017-12-30 00:00:00,07:50 PM,30,2017,Choque,CR 61 CL 45,CR  061   045  000 00000,1008,Malla vial,HERIDO,Corazón de Jesús,La Candelaria,Tramo de via,SÁBADO   ,12,,-75.57887932,6.24892222,4714748.4922,2249193.3456
45444,"(4714943.4673, 2244416.6918)",1598620,2017-09-16 00:00:00,06:50 PM,16,2017,Choque,CR 49 CL 1 Sur,CR  049  S 001  000 00000,1421,Malla vial aproximada: CR S 48-1,HERIDO,Patio Bonito,El Poblado,Tramo de via,SÁBADO   ,09,,-75.57690713,6.20574679,4714943.4673,2244416.6918
45445,"(4715849.182799999, 2247236.9695999995)",1598232,2017-09-16 00:00:00,08:00 PM,16,2017,Otro,CR 43 A CL 32,CR  043 A   032  000 00000,1020,Malla vial aproximada: CR 43-31,HERIDO,San Diego,La Candelaria,Lote o Predio,SÁBADO   ,09,,-75.56884889,6.23128389,4715849.1828,2247236.9696
45446,"(4700903.936, 2246263.1574000046)",1598613,2017-09-18 00:00:00,06:00 PM,18,2017,Otro,CL 999 CR 999,CL  999   999  000 00000,,No Ubicada,HERIDO,,,Lote o Predio,LUNES    ,09,,-75.70381587,6.22180566,4700903.936,2246263.1574
45447,"(4714931.6426, 2246981.856200004)",1592684,2017-08-04 00:00:00,01:40 PM,04,2017,Choque,CR 52 CL 29,CR  052   029  000 00000,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Tramo de via,VIERNES  ,08,,-75.57712691,6.22893704,4714931.6426,2246981.8562
45448,"(4716293.479600001, 2244438.183600001)",1593445,2017-08-10 00:00:00,07:00 AM,10,2017,Choque,CR 34 CL 7,CR  034   007  000 00000,1417,Malla vial,HERIDO,La Florida,El Poblado,Interseccion,JUEVES   ,08,,-75.5647123,6.20600033,4716293.4796,2244438.1836
45449,"(4714830.593200001, 2249009.2587)",,2017-09-06 00:00:00,05:45 AM,06,2017,Atropello,CL 44 entre CR 59 y 60,"CL  044   59,  060 00000",1008,Malla vial,MUERTO,La Candelaria,Corazón de Jesús,,MIÉRCOLES,09,,-75.57812942,6.24726159,4714830.5932,2249009.2587
45450,"(4712746.385300001, 2250707.8430000003)",48009,2017-09-22 00:00:00,07:30 AM,22,2017,Choque,CR 80 CL 49 A - 71,CR  080   049 A  071 00000,12020200015,Catastro con Interior,MUERTO,La América,Calasanz,,VIERNES  ,09,,-75.59703485,6.26252498,4712746.3853,2250707.843
45451,"(4716928.1299, 2254741.478)",1596428,2017-09-03 00:00:00,09:40 PM,03,2017,Caida Ocupante,CR 63 CL 104,CR  063   104  000 00000,0507,Malla vial,HERIDO,Héctor Abad Gómez,Castilla,Tramo de via,DOMINGO  ,09,,-75.55943209,6.29917781,4716928.1299,2254741.478
45452,"(4719316.519100001, 2248187.491600001)",1599714,2017-09-27 00:00:00,05:30 AM,27,2017,Atropello,CL 56 EE CR 17,CL  056 EE  017  000 00000,9008,Malla vial,HERIDO,Piedras Blancas,Corregimiento de Santa Elena,Tramo de via,MIÉRCOLES,09,,-75.53756498,6.24002922,4719316.5191,2248187.4916
45453,"(4714805.212300001, 2246643.837200001)",1598958,2017-09-20 00:00:00,11:00 AM,20,2017,Choque,CR 52 CL 25,CR  052   025  000 00000,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Tramo de via,MIÉRCOLES,09,,-75.57825419,6.22587554,4714805.2123,2246643.8372
45454,"(4715335.650400001, 2249941.3960000034)",1596062,2017-08-31 00:00:00,09:30 AM,31,2017,Choque,CR 57 CL 54,CR  057   054  000 00000,1006,Malla vial,HERIDO,San Benito,La Candelaria,Interseccion,JUEVES   ,08,,-75.57360771,6.25571109,4715335.6504,2249941.396
45455,"(4714986.7728, 2248619.8951000012)",1593259,2017-08-09 00:00:00,05:40 PM,09,2017,Choque,CR 57 CL 42,CR  057   042  000 00000,1009,Malla vial,HERIDO,La Alpujarra,La Candelaria,Tramo de via,MIÉRCOLES,08,,-75.5767012,6.24374841,4714986.7728,2248619.8951
45456,"(4713747.1449, 2244094.5391000006)",1590630,2017-07-21 00:00:00,10:28 AM,21,2017,Choque,CR 52 CL 6 Sur,CR  052  S 006  000 00000,1510,Malla vial aproximada: CR S 52-7,HERIDO,Guayabal,Guayabal,Paso a Nivel,VIERNES  ,07,,-75.58770018,6.20278161,4713747.1449,2244094.5391
45457,"(4715231.5942, 2247306.3210000023)",1583429,2017-05-24 00:00:00,05:00 AM,24,2017,Choque,CR 50 CL 30,CR  050   030  000 00000,1012,Malla vial,HERIDO,Perpetuo Socorro,La Candelaria,Tramo de via,MIÉRCOLES,05,,-75.5744314,6.23188365,4715231.5942,2247306.321
45458,"(4715687.0423, 2250172.8051000014)",1580708,2017-05-03 00:00:00,09:00 AM,03,2017,Choque,CR 57 CL 58,CR  057   058  000 00000,1003,Malla vial,SOLO DAÑOS,Jesús Nazareno,La Candelaria,Glorieta,MIÉRCOLES,05,,-75.57044323,6.25781874,4715687.0423,2250172.8051
45459,"(4715617.512600002, 2253135.6757999994)",1587932,2017-06-30 00:00:00,10:40 AM,30,2017,Otro,CR 64 C CL 92,CR  064 C   092  000 00000,0513,Malla vial aproximada: CR 65-92,HERIDO,Francisco Antonio Zea,Castilla,Tramo de via,VIERNES  ,06,,-75.57120272,6.28460203,4715617.5126,2253135.6758
45460,"(4718637.6247000005, 2248196.4968999997)",1579921,2017-04-27 00:00:00,11:10 AM,27,2017,Choque,CL 56 CR 41,CL  056   041  000 00000,0812,Malla vial,SOLO DAÑOS,La Libertad,Villa Hermosa,Interseccion,JUEVES   ,04,,-75.54369892,6.24008103,4718637.6247,2248196.4969
45461,"(4717158.070900001, 2253949.314000001)",1576896,2017-04-02 00:00:00,09:00 PM,02,2017,Choque,CR 50 CL 100,CR  050   100  000 00000,0210,Malla vial,HERIDO,Santa Cruz,Santa Cruz,Tramo de via,DOMINGO  ,04,,-75.5573194,6.29202623,4717158.0709,2253949.314
45462,"(4715848.648400001, 2254079.469600003)",1575958,2017-03-28 00:00:00,01:30 PM,28,2017,Otro,CR 65 CL 98,CR  065   098  000 00000,0509,Malla vial,HERIDO,Girardot,Castilla,Tramo de via,MARTES   ,03,,-75.56915628,6.29314485,4715848.6484,2254079.4696
45463,"(4714934.0197, 2253603.089299999)",1576302,2017-03-28 00:00:00,07:30 PM,28,2017,Atropello,CR 73 CL 93,CR  073   093  000 00000,0605,Malla vial,HERIDO,La Esperanza,Doce de Octubre,Interseccion,MARTES   ,03,,-75.577399,6.28879733,4714934.0197,2253603.0893
45464,"(4717819.372600001, 2247153.193000002)",1588454,2017-07-05 00:00:00,10:00 PM,05,2017,Otro,CR 23 CL 38,CR  023   038  000 00000,0909,Malla vial,HERIDO,Cataluña,Buenos Aires,Lote o Predio,MIÉRCOLES,07,,-75.55104587,6.23061292,4717819.3726,2247153.193
45465,"(4718914.853000002, 2253619.8043000028)",1579158,2017-04-23 00:00:00,02:00 PM,23,2017,Caida Ocupante,CR 30 CL 100 B,CR  030   100 B  000 00000,0109,Malla vial,HERIDO,Aldea Pablo VI,Popular,Tramo de via,DOMINGO  ,04,,-75.54143159,6.28912468,4718914.853,2253619.8043
45466,"(4717522.9423, 2251914.496100001)",1589196,2017-07-11 00:00:00,07:11 PM,11,2017,Otro,CR 45 CL 81,CR  045   081  000 00000,0303,Malla vial,HERIDO,Campo Valdés No. 2,Manrique,Interseccion,MARTES   ,07,,-75.55393289,6.27364599,4717522.9423,2251914.4961
45467,"(4710680.1223, 2249029.0221999995)",1586880,2017-06-21 00:00:00,08:30 AM,21,2017,Otro,CL 35 CR 92,CL  035   092  000 00000,1209,Malla vial,HERIDO,Santa Mónica,La América,Tramo de via,MIÉRCOLES,06,,-75.61562709,6.24725507,4710680.1223,2249029.0222
45468,"(4716303.4198, 2251760.8603000026)",1589823,2017-07-16 00:00:00,05:00 AM,16,2017,Otro,CR 52 CL 77,CR  052   077  000 00000,0416,Malla vial,HERIDO,Jardín Botánico,Aranjuez,Lote o Predio,DOMINGO  ,07,,-75.56494456,6.27220315,4716303.4198,2251760.8603
45469,"(4714972.6977, 2249931.158)",1588069,2017-06-30 00:00:00,09:55 AM,30,2017,Choque,CR 63 CL 52,CR  063   052  000 00000,1101,Malla vial,SOLO DAÑOS,Carlos E. Restrepo,Laureles Estadio,Tramo de via,VIERNES  ,06,,-75.5768864,6.25560245,4714972.6977,2249931.158
45470,"(4716974.8062, 2254848.845200002)",1579636,2017-04-25 00:00:00,10:30 AM,25,2017,Choque,CR 63 CL 105,CR  063   105  000 00000,0507,Malla vial,HERIDO,Héctor Abad Gómez,Castilla,Tramo de via,MARTES   ,04,,-75.5590151,6.30015056,4716974.8062,2254848.8452
45471,"(4716648.187500001, 2251224.879300004)",1581866,2017-05-13 00:00:00,10:00 PM,13,2017,Atropello,CR 51 CL 71,CR  051   071  000 00000,0408,Malla vial,HERIDO,San Pedro,Aranjuez,Tramo de via,SÁBADO   ,05,,-75.56180592,6.26737273,4716648.1875,2251224.8793
45472,"(4712363.0234, 2250324.5567000005)",1590597,2017-07-22 00:00:00,12:30 PM,22,2017,Otro,CR 82 CL 47 D,CR  082   047 D  000 00000,1202,Malla vial,HERIDO,Calasanz,La América,Tramo de via,SÁBADO   ,07,,-75.60048122,6.25904273,4712363.0234,2250324.5567
